Temps (s);Angle moteur (°);Angle vantail (°);Couple moteur (Nm);Couple vantail (Nm)
15,357484;-149;63,36000061;128;181
15,358268;-149;63,36000061;125;181
15,359052;-149;63,36000061;131;181
15,35984;-149;62,70000076;127;182
15,36062;-149;63,02999878;123;182
15,361404;-149;63,02999878;128;178
15,362188;-149;63,36000061;118;179
15,362976;-149;63,36000061;120;181
15,363756;-148,8000031;63,36000061;117;180
15,36454;-149;63,36000061;118;179
15,365332;-149;63,02999878;120;179
15,366116;-149;63,36000061;124;180
15,3669;-149;63,36000061;121;181
15,367684;-148,8000031;63,36000061;135;181
15,368468;-149;62,70000076;125;180
15,36926;-149;63,36000061;122;180
15,370048;-149;63,36000061;129;181
15,370828;-149;63,02999878;118;180
15,37162;-149;63,02999878;126;180
15,372404;-149;63,36000061;122;181
15,373192;-149;64,01999664;118;181
15,373972;-149;63,36000061;120;182
15,374756;-149;62,70000076;118;180
15,375548;-149;63,36000061;119;181
15,376332;-149;63,36000061;120;181
15,377116;-149;63,36000061;129;182
15,3779;-149;62,70000076;127;182
15,378684;-149;62,70000076;131;180
15,379468;-149;63,68999863;131;180
15,380252;-149;63,36000061;122;181
15,381036;-149;63,36000061;129;181
15,38182;-149;63,68999863;119;181
15,382604;-149;63,36000061;124;182
15,383392;-149;62,70000076;121;180
15,384172;-148,6000061;63,02999878;120;178
15,384956;-149;63,02999878;122;180
15,38574;-149;63,36000061;118;180
15,386528;-149;63,68999863;125;180
15,387308;-149;63,36000061;128;181
15,388092;-149;62,70000076;130;180
15,388884;-149;63,36000061;126;179
15,389668;-149;63,36000061;129;181
15,390452;-149;63,36000061;121;181
15,391236;-149;63,36000061;121;182
15,39202;-149;62,70000076;125;180
15,392812;-149;63,68999863;118;180
15,3936;-149;63,36000061;119;181
15,39438;-149;63,02999878;120;180
15,395172;-149;63,68999863;120;180
15,395956;-149;63,68999863;119;181
15,396744;-149;63,36000061;128;182
15,397524;-149;62,70000076;127;182
15,398308;-149;62,70000076;130;179
15,3991;-149;63,36000061;128;180
15,399884;-149;63,36000061;120;181
15,400668;-148,8000031;63,36000061;129;182
15,401452;-149;63,36000061;121;182
15,402236;-149;62,36999893;122;179
15,40302;-149;63,02999878;124;181
15,403804;-149;63,36000061;116;180
15,404588;-149;63,68999863;122;180
15,405372;-149;63,36000061;118;181
15,406156;-149;63,02999878;121;179
15,406944;-148,6000061;63,02999878;129;179
15,407724;-149;63,02999878;131;180
15,408508;-149;63,02999878;131;179
15,409292;-149;63,36000061;126;180
15,41008;-149;64,01999664;126;181
15,41086;-149;63,36000061;121;181
15,411644;-149;63,02999878;124;179
15,412436;-149;63,68999863;124;181
15,41322;-149;63,68999863;120;185
15,414004;-149;63,36000061;120;182
15,414788;-149;63,02999878;121;182
15,415572;-149;63,02999878;121;180
15,416364;-149;63,68999863;125;182
15,417152;-149;63,36000061;129;182
15,417932;-149;63,02999878;130;180
15,418724;-148,8000031;63,36000061;138;180
15,419508;-149;63,68999863;122;181
15,420296;-149;64,01999664;133;182
15,421076;-148,8000031;63,36000061;124;182
15,42186;-149;63,02999878;122;180
15,422652;-149;63,68999863;124;181
15,423436;-149;63,36000061;115;180
15,42422;-149;63,36000061;124;182
15,425004;-148,6000061;63,02999878;121;180
15,425788;-149;63,02999878;121;178
15,426572;-149;63,36000061;130;178
15,427356;-149;63,68999863;128;179
15,42814;-149;63,68999863;128;181
15,428924;-149;63,36000061;127;181
15,429708;-149;63,02999878;129;185
15,430496;-149;63,02999878;123;180
15,431276;-149;63,02999878;123;178
15,43206;-149;63,68999863;127;180
15,432844;-149;63,68999863;119;183
15,433632;-149;63,68999863;122;180
15,434412;-149;63,36000061;119;182
15,435196;-149;63,02999878;120;180
15,435988;-149;63,68999863;124;181
15,436772;-149;64,01999664;126;183
15,437556;-149;63,36000061;125;183
15,43834;-149;63,36000061;135;182
15,439124;-149;63,02999878;129;181
15,439916;-149;64,01999664;129;181
15,440704;-148,8000031;64,01999664;128;182
15,441484;-149;63,68999863;123;178
15,442276;-149;63,68999863;128;180
15,44306;-149;63,68999863;119;181
15,443848;-149;63,36000061;123;180
15,444628;-149;63,36000061;121;182
15,445412;-149;63,36000061;120;179
15,446204;-149;64,01999664;124;180
15,446988;-149;64,01999664;129;179
15,447772;-149;63,36000061;131;182
15,448556;-149;63,02999878;127;180
15,44934;-149;63,02999878;130;180
15,450124;-149;63,68999863;128;181
15,450908;-149;63,68999863;122;181
15,451692;-149;64,01999664;127;182
15,452476;-149;64,01999664;121;182
15,45326;-149;63,36000061;125;180
15,454048;-149;63,02999878;126;180
15,454828;-149;63,02999878;122;180
15,455612;-149;63,68999863;126;180
15,456396;-149;63,68999863;130;181
15,457184;-149;64,01999664;127;181
15,457964;-149;63,36000061;137;182
15,458748;-149;63,36000061;134;180
15,45954;-149;63,68999863;128;181
15,460324;-149;64,34999847;133;183
15,461108;-149;64,01999664;123;182
15,461892;-149;63,02999878;127;180
15,462676;-149;63,36000061;123;181
15,463468;-149;64,01999664;121;181
15,464256;-149;63,36000061;121;182
15,465036;-149;63,68999863;120;181
15,465828;-149;64,01999664;124;180
15,466612;-149;64,01999664;125;180
15,4674;-149;63,36000061;135;182
15,46818;-149;63,36000061;127;182
15,468964;-149;63,02999878;134;180
15,469756;-148,8000031;64,01999664;128;181
15,47054;-149;64,01999664;123;181
15,471324;-149;63,36000061;129;180
15,472108;-149;63,36000061;121;182
15,472892;-149;63,68999863;123;180
15,473676;-149;63,68999863;124;181
15,47446;-149;63,68999863;122;181
15,475244;-149;64,01999664;124;180
15,476028;-149;63,36000061;125;182
15,476812;-149;63,36000061;129;182
15,4776;-149;63,02999878;132;180
15,47838;-149;63,68999863;134;181
15,479164;-149;63,68999863;128;180
15,479948;-149;64,01999664;132;181
15,480736;-149;64,01999664;124;182
15,481516;-149;63,36000061;123;182
15,4823;-149;63,36000061;128;173
15,483092;-149;64,01999664;119;181
15,483876;-149;64,01999664;119;181
15,48466;-149;63,36000061;117;181
15,485444;-149;63,36000061;121;182
15,486228;-149;63,02999878;126;179
15,48702;-149;64,01999664;134;180
15,487808;-149;63,36000061;128;181
15,488588;-149;63,68999863;134;180
15,48938;-149;64,01999664;134;181
15,490164;-149;64,01999664;122;180
15,490952;-149;64,01999664;132;182
15,491732;-148,6000061;63,36000061;121;182
15,492516;-149;63,68999863;126;181
15,493308;-149;64,01999664;125;182
15,494092;-149;64,01999664;119;182
15,494876;-149;63,36000061;127;180
15,49566;-148,6000061;63,36000061;122;182
15,496444;-149;63,68999863;128;180
15,497228;-149;63,68999863;130;181
15,498012;-149;64,01999664;134;181
15,498796;-149;64,01999664;128;181
15,49958;-149;63,36000061;129;182
15,500364;-148,8000031;63,68999863;133;182
15,501152;-149;63,68999863;127;180
15,501932;-149;63,68999863;127;179
15,502716;-149;63,68999863;124;180
15,5035;-149;64,01999664;118;180
15,504288;-149;64,01999664;125;181
15,505068;-149;64,01999664;121;179
15,505852;-149;63,36000061;120;180
15,506644;-149;64,01999664;130;180
15,507428;-149;64,01999664;130;180
15,508212;-149;63,36000061;129;180
15,508996;-149;63,36000061;135;180
15,50978;-149;63,68999863;123;180
15,510572;-149;64,01999664;127;181
15,51136;-149;63,36000061;125;173
15,51214;-149;63,68999863;122;180
15,512932;-149;64,01999664;124;181
15,513716;-149;64,01999664;109;179
15,514504;-149;63,68999863;125;179
15,515284;-149;63,02999878;119;180
15,516068;-149;62,70000076;124;181
15,51686;-149;64,01999664;125;182
15,517644;-149;63,36000061;131;183
15,518428;-149;63,36000061;129;180
15,519212;-149;63,68999863;127;180
15,519996;-149;63,68999863;134;180
15,52078;-149;64,01999664;123;181
15,521564;-149;64,34999847;124;181
15,522348;-149;64,01999664;127;182
15,523132;-149;63,36000061;120;182
15,523916;-149;63,36000061;125;180
15,524704;-149;63,68999863;125;180
15,525484;-149;63,68999863;118;180
15,526268;-149;64,01999664;130;180
15,527052;-149;64,01999664;129;181
15,52784;-149;64,01999664;128;181
15,52862;-149;63,36000061;133;182
15,529404;-149;63,68999863;125;179
15,530196;-149;64,34999847;125;180
15,53098;-149;64,01999664;125;182
15,531764;-149;63,36000061;121;182
15,532548;-149;63,68999863;125;180
15,533332;-149;63,68999863;120;181
15,534124;-149;64,01999664;124;180
15,534912;-149;63,68999863;121;180
15,535692;-149;63,68999863;124;180
15,536484;-149;64,34999847;125;180
15,537268;-149;64,01999664;129;180
15,538056;-149;63,36000061;133;182
15,538836;-149;63,36000061;127;180
15,53962;-149;63,68999863;132;181
15,540412;-148,8000031;64,34999847;124;182
15,541196;-148,8000031;64,01999664;125;182
15,54198;-149;63,68999863;129;182
15,542764;-149;63,68999863;120;180
15,543548;-149;63,68999863;126;177
15,544332;-149;64,01999664;122;179
15,545116;-149;64,01999664;121;181
15,5459;-149;64,01999664;125;180
15,546684;-149;63,68999863;129;184
15,547468;-149;63,36000061;131;180
15,548256;-149;63,68999863;134;180
15,549036;-149;63,68999863;130;177
15,54982;-149;64,01999664;128;179
15,550604;-149;64,34999847;126;181
15,551392;-149;64,01999664;124;182
15,552172;-149;63,36000061;133;182
15,552956;-149;63,68999863;124;181
15,553748;-149;64,34999847;122;181
15,554532;-148,8000031;64,01999664;121;182
15,555316;-149;64,01999664;123;182
15,5561;-149;63,68999863;126;186
15,556884;-149;63,68999863;134;181
15,557676;-149;64,01999664;137;183
15,558464;-149;64,01999664;131;182
15,559244;-149;64,34999847;142;181
15,560036;-149;64,34999847;132;181
15,56082;-149;64,34999847;127;182
15,561608;-148,8000031;64,68000031;133;182
15,562388;-149;63,68999863;123;180
15,563172;-149;63,68999863;124;175
15,563964;-149;64,01999664;124;182
15,564748;-149;63,68999863;125;182
15,565532;-149;64,01999664;126;180
15,566316;-149;63,68999863;127;180
15,5671;-149;63,68999863;134;180
15,567884;-149;64,01999664;128;180
15,568668;-149;64,01999664;134;181
15,569452;-149;64,34999847;127;181
15,570236;-149;63,68999863;131;180
15,57102;-149;63,68999863;138;181
15,571808;-149;63,68999863;127;180
15,572588;-149;64,01999664;127;179
15,573372;-149;64,34999847;122;180
15,574156;-149;64,34999847;120;181
15,574944;-149;64,01999664;124;182
15,575724;-149;64,01999664;125;182
15,576508;-149;63,68999863;128;181
15,5773;-149;64,01999664;136;181
15,578084;-149;64,01999664;129;181
15,578868;-149;63,02999878;137;182
15,579652;-149;63,68999863;134;180
15,580436;-149;64,34999847;127;181
15,581228;-149;64,01999664;129;186
15,582016;-149;64,01999664;123;180
15,582796;-149;64,34999847;126;180
15,583588;-149;64,34999847;130;181
15,584372;-149;64,01999664;121;181
15,58516;-149;63,36000061;123;182
15,58594;-149;63,68999863;123;180
15,586724;-149;63,68999863;132;181
15,587516;-149;64,01999664;129;182
15,5883;-149;64,01999664;135;182
15,589084;-149;63,68999863;130;181
15,589868;-149;63,68999863;127;180
15,590652;-149;64,34999847;131;181
15,591436;-149;64,34999847;119;181
15,59222;-149;64,34999847;126;181
15,593004;-148,3999939;64,01999664;121;182
15,593788;-149;63,68999863;123;182
15,594572;-149;63,68999863;127;180
15,59536;-149;63,68999863;123;180
15,59614;-149;64,34999847;124;181
15,596924;-149;64,34999847;134;181
15,597708;-149;64,34999847;128;182
15,598496;-148,8000031;64,01999664;132;181
15,599276;-149;63,68999863;137;182
15,60006;-149;63,68999863;126;181
15,600852;-149;64,34999847;129;182
15,601636;-149;64,01999664;123;182
15,60242;-148,3999939;64,01999664;126;180
15,603204;-149;63,68999863;122;180
15,603988;-149;63,68999863;122;180
15,60478;-149;64,01999664;123;182
15,605568;-149;63,68999863;120;180
15,606348;-149;64,34999847;130;177
15,60714;-149;64,34999847;128;183
15,607924;-149;64,01999664;135;182
15,608712;-148,6000061;64,01999664;131;180
15,609492;-149;63,68999863;126;179
15,610276;-149;64,34999847;130;181
15,611068;-149;64,01999664;119;182
15,611852;-149;64,01999664;127;182
15,612636;-149;64,01999664;123;180
15,61342;-149;63,68999863;120;180
15,614204;-149;64,34999847;127;181
15,614988;-149;64,34999847;118;181
15,615772;-148,8000031;64,34999847;123;180
15,616556;-149;64,01999664;125;182
15,61734;-149;64,68000031;129;182
15,618124;-149;64,01999664;131;178
15,618912;-149;63,68999863;134;182
15,619692;-149;64,01999664;127;180
15,620476;-149;64,68000031;130;180
15,62126;-149;64,34999847;125;181
15,622048;-148,8000031;64,01999664;125;182
15,622828;-148,6000061;63,68999863;123;184
15,623612;-149;63,68999863;119;181
15,624404;-149;64,68000031;119;181
15,625188;-149;64,01999664;119;179
15,625972;-149;64,01999664;127;180
15,626756;-149;63,68999863;127;180
15,62754;-149;64,34999847;122;180
15,628332;-149;64,01999664;133;180
15,62912;-148,6000061;64,01999664;125;182
15,6299;-149;64,34999847;134;181
15,630692;-149;64,34999847;123;181
15,631476;-149;64,01999664;125;181
15,632264;-148,8000031;64,01999664;127;175
15,633044;-149;64,01999664;119;180
15,633828;-149;64,34999847;124;181
15,63462;-149;64,01999664;119;182
15,635404;-148,8000031;64,01999664;121;182
15,636188;-149;64,68000031;127;180
15,636972;-149;64,34999847;127;181
15,637756;-149;64,34999847;132;180
15,63854;-149;64,34999847;130;181
15,639324;-149;64,34999847;129;181
15,640108;-149;64,01999664;125;182
15,640892;-148,6000061;64,01999664;128;182
15,641676;-149;64,34999847;127;180
15,642464;-149;64,34999847;123;179
15,643244;-149;64,34999847;122;181
15,644028;-149;64,34999847;119;179
15,644812;-149;64,34999847;119;182
15,6456;-149;64,01999664;121;182
15,64638;-149;63,36000061;127;180
15,647164;-149;64,34999847;129;180
15,647956;-149;64,68000031;133;181
15,64874;-149;64,01999664;125;182
15,649524;-149;64,34999847;133;180
15,650308;-149;64,34999847;123;180
15,651092;-149;64,34999847;123;181
15,651884;-149;64,01999664;127;182
15,652672;-149;64,01999664;120;182
15,653452;-149;64,34999847;124;180
15,654244;-149;64,34999847;119;182
15,655028;-149;64,01999664;121;182
15,655816;-149;64,01999664;123;182
15,656596;-149;64,01999664;129;180
15,65738;-149;64,34999847;129;182
15,658172;-149;64,01999664;132;182
15,658956;-148,6000061;64,01999664;133;182
15,65974;-149;64,01999664;127;182
15,660524;-149;64,68000031;131;180
15,661308;-149;64,68000031;128;180
15,662092;-149;64,68000031;124;180
15,662876;-149;64,34999847;125;182
15,66366;-149;64,01999664;124;182
15,664444;-149;64,01999664;122;180
15,665228;-149;64,34999847;126;178
15,666016;-148,8000031;64,34999847;127;180
15,666796;-149;64,34999847;130;180
15,66758;-149;64,34999847;139;181
15,668364;-149;64,34999847;128;181
15,669152;-148,8000031;64,01999664;135;182
15,669932;-149;64,34999847;130;180
15,670716;-149;64,34999847;126;181
15,671508;-149;64,34999847;128;182
15,672292;-149;64,01999664;123;182
15,673076;-149;64,34999847;128;180
15,67386;-149;64,34999847;123;180
15,674644;-149;64,34999847;126;181
15,675436;-149;64,01999664;125;182
15,676224;-149;64,01999664;127;186
15,677004;-149;65,33999634;133;181
15,677796;-149;64,34999847;129;181
15,67858;-149;64,01999664;141;182
15,679368;-148,6000061;64,01999664;129;180
15,680148;-149;64,68000031;133;180
15,680932;-149;64,34999847;132;182
15,681724;-148,8000031;65,33999634;121;182
15,682508;-148,6000061;64,68000031;130;186
15,683292;-149;64,34999847;123;180
15,684076;-149;65,01000214;122;180
15,68486;-149;65,01000214;126;179
15,685644;-149;64,68000031;124;181
15,686428;-148,8000031;64,34999847;129;181
15,687212;-148,8000031;64,01999664;136;180
15,687996;-149;64,01999664;133;180
15,68878;-149;64,34999847;134;190
15,689568;-149;64,34999847;131;180
15,690348;-149;65,01000214;126;181
15,691132;-148,8000031;64,68000031;125;182
15,691916;-148,8000031;64,68000031;125;182
15,692704;-148,6000061;64,01999664;124;182
15,693484;-149;64,34999847;123;180
15,694268;-149;64,34999847;120;182
15,69506;-148,8000031;64,34999847;125;182
15,695844;-148,8000031;64,01999664;125;182
15,696628;-149;64,34999847;134;180
15,697412;-149;64,34999847;131;180
15,698196;-149;64,34999847;140;171
15,698988;-149;64,34999847;133;180
15,699776;-148,6000061;64,34999847;133;180
15,700556;-149;65,33999634;132;184
15,701348;-148,8000031;64,68000031;125;183
15,702132;-148,6000061;64,34999847;133;182
15,70292;-148,6000061;64,34999847;123;180
15,7037;-149;64,34999847;118;180
15,704484;-149;64,68000031;125;181
15,705276;-148,6000061;64,34999847;122;180
15,70606;-148,6000061;64,01999664;129;180
15,706844;-149;64,68000031;138;182
15,707628;-149;64,68000031;134;180
15,708412;-149;64,68000031;132;181
15,709196;-148,8000031;64,68000031;132;181
15,70998;-148,8000031;64,68000031;129;182
15,710764;-148,6000061;64,01999664;127;182
15,711548;-149;64,68000031;131;180
15,712332;-149;64,68000031;127;178
15,71312;-149;64,68000031;122;181
15,7139;-149;65,01000214;126;187
15,714684;-148,8000031;64,68000031;125;182
15,715468;-148,8000031;64,34999847;125;182
15,716256;-148,6000061;64,68000031;133;182
15,717036;-148,6000061;64,34999847;132;182
15,71782;-149;64,68000031;136;182
15,718612;-148,8000031;64,68000031;137;182
15,719396;-148,6000061;64,34999847;129;182
15,72018;-148,6000061;64,68000031;137;180
15,720964;-149;65,01000214;127;180
15,721748;-148,8000031;65,01000214;128;182
15,72254;-148,3999939;64,68000031;129;182
